orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
WCS417	set17IT015	Carbon source D-Mannitol 10 mM	3-Aug-21 fluoroDangl_ML3_set17	413	2440868	6209	1452429	1446107	204	586	327.247.567.322.924	0.133097873755456	0.266168575632587	132.854.597.365.187	127.871.602.806.606	0.112871196600905	0.0273063973318424	-0.038289294887051	156.995.532.246.886	carbon source	Carbon source D-Mannitol 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT015	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	10	Mannitol										
WCS417	set17IT016	Carbon source D-Mannitol 5 mM	3-Aug-21 fluoroDangl_ML3_set17	414	2360816	4651	1405243	1399071	196	586	316.603.530.210.455	0.119073676651359	0.242427699125653	130.580.842.952.409	127.871.602.806.606	0.135549454213281	-0.0213638777023238	-0.0142080731309029	143.058.690.669.432	carbon source	Carbon source D-Mannitol 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT016	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	5	Mannitol										
WCS417	set17IT017	Carbon source D-Mannitol 2.5 mM	3-Aug-21 fluoroDangl_ML3_set17	415	2372976	5813	1410338	1404466	196	586	317.824.394.659.425	0.118831549953368	0.284713065771734	131.647.366.479.525	127.871.602.806.606	0.124378546784035	0.0312598553277632	0.00472319125795825	16.463.856.287.978	carbon source	Carbon source D-Mannitol 2.5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT017	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	2.5	Mannitol										
WCS417	set17IT018	Carbon source L-Ornithine 10 mM	3-Aug-21 fluoroDangl_ML3_set17	416	2320253	6179	1377805	1371837	192	586	310.440.597.420.231	0.129116330779048	0.246918273968308	129.834.127.456.975	127.871.602.806.606	0.125168986020985	-0.00970335449897266	-0.0363153829254026	141.460.108.079.686	carbon source	Carbon source L-Ornithine 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT018	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Ornithine	mM	10	Ornithine										
WCS417	set17IT019	Carbon source L-Ornithine 5 mM	3-Aug-21 fluoroDangl_ML3_set17	417	2497623	7176	1482108	1475595	208	586	333.920.570.264.766	0.163762253779916	0.244239383267434	129.752.278.221.908	127.871.602.806.606	0.097655489906021	-0.00929388842707309	-0.035136657474932	143.063.933.280.521	carbon source	Carbon source L-Ornithine 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT019	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Ornithine	mM	5	Ornithine										
WCS417	set17IT020	Carbon source L-Citrulline 10 mM	3-Aug-21 fluoroDangl_ML3_set17	418	2302951	7555	1367781	1361589	193	586	308.121.520.706.042	0.134057049013434	0.255590392573435	129.411.271.701.924	127.871.602.806.606	0.162366110474571	-0.0185249297590328	-0.0105264524067505	155.616.834.747.072	carbon source	Carbon source L-Citrulline 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT020	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Citrulline	mM	10	Citrulline										
WCS417	set17IT021	Carbon source L-Citrulline 5 mM	3-Aug-21 fluoroDangl_ML3_set17	419	2078565	6303	1232778	1227336	170	586	277.740.665.308.893	0.14632236030221	0.254062760945126	128.273.020.717.471	127.871.602.806.606	0.12407765855527	0.0356217163492866	-0.0449416348525714	134.135.166.368.769	carbon source	Carbon source L-Citrulline 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT021	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Citrulline	mM	5	Citrulline										
WCS417	set17IT022	Carbon source D-Mannitol 10 mM	3-Aug-21 fluoroDangl_ML3_set17	420	2234942	5674	1330412	1324536	187	586	299.736.591.989.138	0.140717282400013	0.25830375322434	130.306.906.763.605	127.871.602.806.606	0.146650010611817	-0.0206904084669666	-0.0240479668209982	171.520.824.332.102	carbon source	Carbon source D-Mannitol 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT022	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	10	Mannitol										
WCS417	set17IT023	Carbon source D-Mannitol 5 mM	3-Aug-21 fluoroDangl_ML3_set17	421	2324153	5772	1379008	1372937	194	586	310.689.522.516.406	0.157482617502169	0.262016941787053	130.415.339.315.939	127.871.602.806.606	0.116707939683277	0.0286604542703756	-0.0192332856432358	175.085.168.459.367	carbon source	Carbon source D-Mannitol 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT023	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	5	Mannitol										
WCS417	set17IT024	Carbon source D-Mannitol 2.5 mM	3-Aug-21 fluoroDangl_ML3_set17	422	2121650	4815	1259089	1253724	174	586	283.712.152.070.604	0.104507782204675	0.266907856149552	130.795.515.233.476	127.871.602.806.606	0.138837199255214	-0.00597576922824009	-0.0066538764051162	137.002.004.551.134	carbon source	Carbon source D-Mannitol 2.5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT024	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Mannitol	mM	2.5	Mannitol										
WCS417	set17IT025	Carbon source L-Ornithine 10 mM	3-Aug-21 fluoroDangl_ML3_set17	423	2849428	8860	1692678	1684599	238	586	381.217.243.720.299	0.176127251055994	0.243351100080323	128.345.394.707.273	127.871.602.806.606	0.139563183910316	-0.0487703653333745	-0.0337475987476296	143.689.750.252.844	carbon source	Carbon source L-Ornithine 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT025	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Ornithine	mM	10	Ornithine										
WCS417	set17IT026	Carbon source L-Ornithine 5 mM	3-Aug-21 fluoroDangl_ML3_set17	424	2360336	6226	1402489	1396173	196	586	315.947.725.729.803	0.145879522539645	0.249261349372675	127.100.236.556.107	127.871.602.806.606	0.165404522389078	0.0587817396900844	-0.0334704160933706	142.759.731.307.376	carbon source	Carbon source L-Ornithine 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT026	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Ornithine	mM	5	Ornithine										
WCS417	set17IT027	Carbon source L-Citrulline 10 mM	3-Aug-21 fluoroDangl_ML3_set17	425	2522886	8977	1495222	1488621	213	586	336.868.295.994.569	0.145619380606087	0.251097250311094	129.545.588.352.617	127.871.602.806.606	0.182743598715039	-0.000345691445141868	-0.0352529224664791	15.269.997.454.033	carbon source	Carbon source L-Citrulline 10 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT027	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Citrulline	mM	10	Citrulline										
WCS417	set17IT028	Carbon source L-Citrulline 5 mM	3-Aug-21 fluoroDangl_ML3_set17	426	2147139	5820	1276771	1271029	179	586	28.762.819.642.453	0.174267469109523	0.244433107625352	128.709.811.072.426	127.871.602.806.606	0.166537584885045	0.0574296104913771	-0.0187081602338113	196.393.421.710.566	carbon source	Carbon source L-Citrulline 5 mM	fluoroDangl_ML3	Adam	03-Aug-21	fluoroDangl_ML3_set17	IT028	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	L-Citrulline	mM	5	Citrulline										
WCS417	set1IT001	Nickel (II) chloride 1 mM	2/19/2015 fluoroDangl_ML3_set1	1	3424677	10545	2033312	2024993	296	709	458.246.888.436.298	0.106767492986711	0.197619527376991	129.507.687.523.793	128.105.054.911.251	0.0199178301078254	-0.0409431803583543	-0.0216756986437987	241.740.593.942.523	stress	LB with Nickel (II) chloride hexahydrate 1 mM	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT001	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Nickel (II) chloride hexahydrate	mM	1	Nickel chloride									1140	A3,A4
WCS417	set1IT002	Cobalt chloride 0.16 mM	2/19/2015 fluoroDangl_ML3_set1	2	3763283	9517	2093186	2081721	286	709	471.084.181.941.616	0.150583416376039	0.210526634974454	1.311.836.563.005	128.105.054.911.251	0.103777414374156	0.0348126288341875	-0.0233720338318771	995.318.372.771.803	stress	LB with Cobalt chloride hexahydrate 0.16 mM	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT002	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Cobalt chloride hexahydrate	mM	0.16	Cobalt chloride									1140	A7,A8
WCS417	set1IT004	Thallium(I) acetate 0.0625 mg/ml	2/19/2015 fluoroDangl_ML3_set1	4	3002090	7938	1786132	1778583	247	709	402.485.403.937.542	0.174654213093301	0.233009505368951	133.014.860.169.233	128.105.054.911.251	0.0938622920672031	-0.0122007417594137	-0.0173949588036588	455.787.789.168.522	stress	LB with Thallium(I) acetate 0.0625 mg/ml	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT004	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Thallium(I) acetate	mg/ml	0.0625	Thallium acetate									1140	D7,D8
WCS417	set1IT007	nitrate 200 mM	2/19/2015 fluoroDangl_ML3_set1	7	4184690	13267	2476841	2466277	341	709	558.107.490.382.439	0.171481853118419	0.208076028251733	130.485.458.152.842	128.105.054.911.251	0.170221021896241	-0.00619536115568255	-0.0059175655150714	343.935.140.244.542	stress	LB with Sodium nitrate 200 mM	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT007	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Sodium nitrate	mM	200	Nitrate									1141	B1,B2
WCS417	set1IT009	Chlorite 4 mM	2/19/2015 fluoroDangl_ML3_set1	9	6092658	17497	3648255	3633411	515	709	822.224.711.473.184	0.132072199519911	0.171244620124436	127.871.602.806.606	128.105.054.911.251	0.158922540375172	-0.00296196289317985	-0.026589722741086	457.627.059.171.111	stress	LB with Sodium Chlorite 4 mM	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT009	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Sodium Chlorite	mM	4	Chlorite									1141	D3,D4
WCS417	set1IT013	Benzalkonium Chloride 0.012 mg/ml	2/19/2015 fluoroDangl_ML3_set1	13	6170241	18952	3660025	3642070	517	709	82.418.420.457.117	0.196368721041576	0.200867458224649	127.684.020.535.883	128.105.054.911.251	0.175853403008077	-0.043822802230399	0.0821799782222154	317.097.321.496.525	stress	LB with Benzalkonium Chloride 0.012 mg/ml	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT013	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Benzalkonium Chloride	mg/ml	0.012	Benzalkonium chloride									1142	B1,B2
WCS417	set1IT015	Dimethyl Sulfoxide 4 vol%	2/19/2015 fluoroDangl_ML3_set1	15	4735314	12829	2819719	2807635	388	709	635.355.284.000.905	0.124945062859068	0.186904125821247	128.757.659.009.659	128.105.054.911.251	0.135509258691362	-0.0147525751850738	-0.0215446924338629	306.575.694.276.532	stress	LB with Dimethyl Sulfoxide 4 vol%	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT015	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Dimethyl Sulfoxide	vol%	4	DMSO									1142	F5,F6
WCS417	set1IT018	A22 0.16 mg/ml	2/19/2015 fluoroDangl_ML3_set1	18	3911457	11396	2326519	2316867	334	709	524.296.673.455.533	0.114616231645181	0.193968608702486	129.582.434.095.146	128.105.054.911.251	0.13247319900177	0.0146110077496687	-0.00030765570046575	109.881.757.151.396	stress	LB with MreB Perturbing Compound A22 0.16 mg/ml	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT018	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	MreB Perturbing Compound A22	mg/ml	0.16	A22									1143	C1,C2
WCS417	set1IT020	Neomycin 0.04 mg/ml	2/19/2015 fluoroDangl_ML3_set1	20	4460641	12322	2652131	2638939	336	709	597.180.131.251.414	0.289951013509919	0.221566849381742	130.256.277.002.043	128.105.054.911.251	0.227041884329118	0.074300470817387	-0.0851628914045831	510.714.103.537.293	stress	LB with Neomycin trisulfate salt hydrate 0.04 mg/ml	fluoroDangl_ML3	Mark	2/19/2015	fluoroDangl_ML3_set1	IT020	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Neomycin trisulfate salt hydrate	mg/ml	0.04	Neomycin									1143	E3,E4
WCS417	set1IT021	D-Glucose (C)	2/18/2015 fluoroDangl_ML3_set1	21	3892481	5909	2315520	2305934	335	515	521.822.584.295.089	0.149985114787541	0.202124081925339	129.335.894.269.059	127.818.663.106.634	0.139733315678176	0.0109521131395703	-0.0130664196263143	115.525.355.656.902	carbon source	D-Glucose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT021	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Glucose	mM	20	Glucose										
WCS417	set1IT022	D-Fructose (C)	2/18/2015 fluoroDangl_ML3_set1	22	4524242	10646	2689589	2678619	388	515	606.159.538.357.094	0.189392873631344	0.187437922066016	130.324.667.382.129	127.818.663.106.634	0.170990197707628	0.060051557059719	0.00077341044794903	211.836.459.332.598	carbon source	D-Fructose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT022	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Fructose	mM	20	Fructose										
WCS417	set1IT024	L-Arabinose (C)	2/18/2015 fluoroDangl_ML3_set1	24	4461568	9635	2651301	2640384	383	515	597.507.128.309.572	0.158153830811473	0.196150659290568	130.189.034.165.082	127.818.663.106.634	0.103189973397292	-0.00917770756797083	-0.0150682442686958	202.505.718.935.306	carbon source	L-Arabinose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT024	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	L-Arabinose	mM	20	Arabinose										
WCS417	set1IT025	D-Xylose (C)	2/18/2015 fluoroDangl_ML3_set1	25	4477165	11308	2659509	2648591	381	515	599.364.335.822.584	0.16745580246034	0.190180750440245	129.067.716.090.292	127.818.663.106.634	0.140618934137645	-0.0138299965851617	-0.00553128087066529	205.835.888.200.291	carbon source	D-Xylose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT025	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Xylose	mM	20	Xylose										
WCS417	set1IT026	D-Galactose (C)	2/18/2015 fluoroDangl_ML3_set1	26	3890119	6827	2313891	2304560	335	515	521.511.654.220.412	0.136305041207321	0.19011146134423	129.896.694.644.405	127.818.663.106.634	0.0859451898040273	0.00674508383046652	-0.0105576936278513	121.734.061.772.538	carbon source	D-Galactose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT026	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Galactose	mM	20	Galactose										
WCS417	set1IT027	D-Ribose (C)	2/18/2015 fluoroDangl_ML3_set1	27	5953584	15080	3536008	3521662	511	515	796.936.410.952.704	0.139217751104988	0.185661168855156	131.500.037.429.629	127.818.663.106.634	0.141002703639849	0.0139949677783787	-0.00221656115006927	173.214.434.845.004	carbon source	D-Ribose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT027	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Ribose	mM	20	Ribose										
WCS417	set1IT028	a-Ketoglutaric (C)	2/18/2015 fluoroDangl_ML3_set1	28	6403704	16367	3808510	3792895	551	515	858.315.229.689.975	0.145502330760539	0.175925256833101	131.178.806.457.099	127.818.663.106.634	0.0893723209343589	0.0103861357048757	0.0071381678680462	0.869199984979512	carbon source	a-Ketoglutaric acid disodium salt hydrate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT028	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	a-Ketoglutaric acid disodium salt hydrate	mM	20	Ketoglutarate										
WCS417	set1IT029	D-Gluconic Acid (C)	2/18/2015 fluoroDangl_ML3_set1	29	3533940	8255	2101280	2092640	300	515	473.555.102.964.472	0.113523540875124	0.212039161024531	128.986.688.565.506	127.818.663.106.634	0.0782035142402439	0.0124508821198836	-0.00935090956495987	103.184.380.719.825	carbon source	D-Gluconic Acid sodium salt carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT029	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Gluconic Acid sodium salt	mM	20	Gluconate										
WCS417	set1IT030	D-Glucose-6-Phosphate (C)	2/18/2015 fluoroDangl_ML3_set1	30	4303647	11479	2537393	2526885	363	515	571.822.810.590.631	0.189095546049865	0.215397196289041	131.315.788.525.963	127.818.663.106.634	0.130248400570545	0.0355919723384154	0.0108915546676498	278.273.869.425.179	carbon source	D-Glucose-6-Phosphate sodium salt carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT030	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Glucose-6-Phosphate sodium salt	mM	20	Glucose-6-P										
WCS417	set1IT031	acetate (C)	2/18/2015 fluoroDangl_ML3_set1	31	4604090	12232	2736502	2725341	392	515	616.732.518.669.382	0.147210584618048	0.224535179029785	131.216.912.842.503	127.818.663.106.634	0.144494564805771	0.0598515051152552	0.0180307766727347	17.476.015.624.349	carbon source	Potassium acetate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT031	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Potassium acetate	mM	20	Acetate										
WCS417	set1IT032	Fumarate (C)	2/18/2015 fluoroDangl_ML3_set1	32	5268487	14695	3131369	3118503	449	515	705.703.326.544.467	0.18777025860985	0.212170767817531	13.032.780.377.797	127.818.663.106.634	0.132064388762108	0.0458683215474116	-0.00647738690393171	193.145.971.240.527	carbon source	Sodium Fumarate dibasic carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT032	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium Fumarate dibasic	mM	20	Fumarate										
WCS417	set1IT033	2-Deoxy-D-Ribose (C)	2/18/2015 fluoroDangl_ML3_set1	33	5471009	20797	3245172	3232173	462	515	731.426.340.801.086	0.225632022572544	0.186079460820693	130.485.458.152.842	127.818.663.106.634	0.170621426442137	0.0326503304395435	-0.015586969872143	205.280.654.425.504	carbon source	2-Deoxy-D-Ribose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT033	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	2-Deoxy-D-Ribose	mM	20	Deoxy-ribose										
WCS417	set1IT034	Trisodium citrate (C)	2/18/2015 fluoroDangl_ML3_set1	34	5885607	16852	3406153	3391337	239	515	767.444.444.444.444	0.170729394003536	0.213537821662938	133.257.533.908.687	127.818.663.106.634	0.142463677697027	0.0367968192241106	0.0209553258147502	106.362.543.876.831	carbon source	Trisodium citrate dihydrate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT034	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Trisodium citrate dihydrate	mM	20	Citrate										
WCS417	set1IT035	D-Lactate (C)	2/18/2015 fluoroDangl_ML3_set1	35	6190815	12111	3684529	3669337	533	515	830.354.605.114.279	0.152922563729917	0.187173253244845	128.950.661.719.499	127.818.663.106.634	0.112905113359734	0.00413317841976739	0.00011992893441893	1.232.443.526.695	carbon source	Sodium D-Lactate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT035	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium D-Lactate	mM	20	D-Lactate										
WCS417	set1IT036	L-Lactate (C)	2/18/2015 fluoroDangl_ML3_set1	36	5794513	10221	3449386	3434993	497	515	777.323.602.625.028	0.127769831944412	0.181828862168843	129.839.258.042.657	127.818.663.106.634	0.0619803611839704	-0.0056795615611693	-0.00527710575247257	112.807.430.332.476	carbon source	Sodium L-Lactate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT036	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium L-Lactate	mM	20	L-Lactate										
WCS417	set1IT037	D,L-Lactate (C)	2/18/2015 fluoroDangl_ML3_set1	37	2020623	3612	1203834	1198697	172	515	271.259.787.282.191	0.10281348598946	0.221125669052636	129.998.554.200.669	127.818.663.106.634	0.0834793997261962	-0.0317709896152549	0.000634369210782067	128.260.093.999.279	carbon source	Sodium D,L-Lactate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT037	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium D,L-Lactate	mM	20	D,L-Lactate										
WCS417	set1IT038	pyruvate (C)	2/18/2015 fluoroDangl_ML3_set1	38	4693587	8966	2792108	2780837	401	515	629.291.016.066.984	0.165091010780214	0.190427419801053	131.396.471.657.694	127.818.663.106.634	0.169886342832234	0.06701707988361	5,57E+09	343.787.234.756.052	carbon source	Sodium pyruvate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT038	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium pyruvate	mM	20	Pyruvate										
WCS417	set1IT039	succinate (C)	2/18/2015 fluoroDangl_ML3_set1	39	2878530	9077	1708187	1701316	245	515	385.000.226.295.542	0.111376406704599	0.198968517474378	126.367.717.485.351	127.818.663.106.634	0.0990342519422472	-0.0314751983443271	-0.00654231067846575	122.271.599.449.458	carbon source	Sodium succinate dibasic hexahydrate carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT039	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium succinate dibasic hexahydrate	mM	20	Succinate										
WCS417	set1IT040	Xylitol (C)	2/18/2015 fluoroDangl_ML3_set1	40	3137033	8888	1863028	1855507	265	515	419.892.962.208.644	0.217170248347865	0.199665605838285	129.803.488.857.637	127.818.663.106.634	0.133478547102272	0.00929316416399422	-0.00598484489734316	276.044.415.925.231	carbon source	Xylitol carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT040	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Xylitol	mM	20	Xylitol										
WCS417	set1IT041	D-Glucose (C)	2/18/2015 fluoroDangl_ML3_set1	41	3419480	5374	2035046	2026654	293	515	458.622.765.331.523	0.161610984028085	0.19686337464809	129.099.623.533.547	127.818.663.106.634	0.0767245022874383	0.00637924112237968	-0.00660072326587078	167.453.185.584.369	carbon source	D-Glucose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT041	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Glucose	mM	20	Glucose										
WCS417	set1IT042	D-Fructose (C)	2/18/2015 fluoroDangl_ML3_set1	42	3319037	8039	1974785	1966947	284	515	445.111.337.406.653	0.12918883394891	0.211825665272111	129.278.174.922.785	127.818.663.106.634	0.171819374390076	0.0286435660776429	-0.00509986492617032	208.856.446.651.589	carbon source	D-Fructose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT042	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Fructose	mM	20	Fructose										
WCS417	set1IT044	L-Arabinose (C)	2/18/2015 fluoroDangl_ML3_set1	44	2704356	5522	1607659	1601002	231	515	362.299.615.297.579	0.178353666708523	0.198541237875683	129.444.735.846.526	127.818.663.106.634	0.144662054439503	0.014109681757461	-0.0140845456107695	19.085.400.392.576	carbon source	L-Arabinose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set1	IT044	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	L-Arabinose	mM	20	Arabinose										
WCS417	set2IT049	D-Xylose (C)	2/18/2015 fluoroDangl_ML3_set2	49	2566721	6482	1524888	1518679	220	439	343.670.287.395.338	0.150398252403041	0.213746261039479	129.218.075.149.331	127.358.370.304.867	0.222368961360342	-0.026331821630117	0.00174227740830818	233.524.685.291.617	carbon source	D-Xylose carbon source	fluoroDangl_ML3	Mark	2/18/2015	fluoroDangl_ML3_set2	IT049	RCH2_defined_noCarbon	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	D-Xylose	mM	20	Xylose										
